,Date,Player1,Player2,Sets_P1,Sets_P2,Total_P1,Total_P2,Total_Score,Total_Allowed_P1,Total_Allowed_P2,Over_74,pythagorean_P1,pythagorean_P2,D_Sets,D_Total,D_Total_Allowed
8022,1746912300,380926,1084329,2.0368633885371676,1.9514026173595616,39.127870639466394,38.44949632148958,76,38.71215156910461,39.74816597326817,True,0.5070178395916525,0.494757037028958,0.085,0.678,-1.036
8023,1746912300,683491,304509,2.0364545971721557,2.249689684870327,38.23573799253529,39.40482651066484,75,37.57634153163122,37.00142549757346,True,0.5115972991496858,0.513243277974494,-0.213,-1.169,0.575
8021,1746913800,1013489,833546,2.086833771446715,2.008272446577221,37.18993289335593,35.68281883980133,58,37.02395803477568,33.53662229527112,False,0.48370965195710375,0.5101701320369089,0.079,1.507,3.487
8020,1746914100,757785,1113826,2.309001571152274,2.126831578651363,38.59368732323625,39.484057104692305,83,37.370266039295814,39.662378654817175,True,0.5082993793828837,0.5119558833597291,0.182,-0.89,-2.292
8019,1746914700,380031,304509,1.8019619241870772,2.24149796442421,36.0895940045191,39.62119835456514,54,38.58337183193067,37.39506998523755,False,0.4817455326367818,0.5130119307232627,-0.44,-3.532,1.188
8016,1746915600,747673,273429,2.3249406483349007,2.0743261590126325,38.40171712647319,36.07136819760116,46,33.83468152228152,34.29207315901137,False,0.5315223754537365,0.5120139286592078,0.251,2.33,-0.457
8015,1746916500,375973,683491,1.8062977177218171,1.969591609846,36.304382804117466,37.57133727630566,57,37.42602937144571,37.42608634486962,False,0.49572174174714195,0.5106747469338051,-0.163,-1.267,-0.0
8012,1746918000,980063,943432,2.2894766430420557,1.8407714681711238,39.558540727409266,38.41171593066516,75,38.01799950537087,40.21608156500115,True,0.512684646254306,0.47215306585698663,0.449,1.147,-2.198
8010,1746918900,703798,835475,2.3624294117926343,1.9896020108392982,38.60889316933894,38.162091424199865,71,34.777934819044034,38.54872049074929,False,0.548157512146059,0.5148780697178663,0.373,0.447,-3.771
8009,1746919800,765290,771955,2.067317840933831,2.2244015729766105,40.4089488842365,39.708480647981425,78,41.10645963086455,37.91351251639277,True,0.5133856254042284,0.5165545236339405,-0.157,0.7,3.193
8008,1746921000,703798,835475,2.3117593225160324,1.9159312094297962,38.54905685061205,37.45255925434272,73,34.897766590848825,38.34326297556595,False,0.547195159250407,0.5120775599083559,0.396,1.096,-3.445
8006,1746921600,980063,771955,2.3143916099182946,2.1842572155812694,39.78441471570201,39.619677907499316,84,38.087499650846446,37.8835612538719,True,0.5133605667182869,0.5165165386243771,0.13,0.165,0.204
8005,1746923400,943432,765290,1.780417770785417,2.0651105035885737,37.77526059154549,40.6906475795568,87,39.97948663150983,41.43086666517615,True,0.4717333609888963,0.5132458174028086,-0.285,-2.915,-1.451
8004,1746925200,980063,765290,2.2684063969529493,2.0957652377900686,39.51206972672694,40.668001461422534,93,38.25936804459114,41.31836962022544,True,0.5116793607689679,0.5132808457085727,0.173,-1.156,-3.059
8003,1746927000,771955,943432,2.145429069432578,1.8204044158954034,39.5665736581194,37.9465649903088,90,37.95295276094334,39.71786187800752,True,0.5164200962603488,0.47218232308451547,0.325,1.62,-1.765
8002,1746929400,980063,771955,2.2939457174868565,2.1078739798823554,39.703648780634886,39.54799745376481,57,38.28522288644331,38.184003724455664,False,0.5123556784500156,0.5162082026372078,0.186,0.156,0.101
8001,1746931200,765290,943432,2.125414729766311,1.8262928444867859,40.90841472678747,37.98110412923671,94,41.242351218450175,39.98940963993309,True,0.5135909289659526,0.47196884597017524,0.299,2.927,1.253
8000,1746939600,815545,1088707,1.9570277025802907,2.050022684030192,38.37786320671433,39.638288268158846,92,39.44783830743105,38.61716302824273,True,0.5106561060799266,0.5118672148985779,-0.093,-1.26,0.831
7997,1746943500,833546,1013489,2.0080012187686362,2.117145645361155,36.316169163095495,37.814319083548334,65,34.27312662339135,37.620659380590695,False,0.5101107065680891,0.48398351827348984,-0.109,-1.498,-3.348
7996,1746944400,909920,381284,2.4040682685743673,1.914724977069556,40.44110327175645,36.85232211500754,68,37.35212003670171,39.0104168579453,False,0.5480996977574918,0.4897956402778535,0.489,3.589,-1.658
7994,1746945300,677426,273429,2.0836052716467295,2.0391013146859236,36.30121237756735,36.03624033846779,67,36.13685148014126,34.446435955341094,False,0.5197833655531352,0.5118181252501062,0.045,0.265,1.69
7993,1746946200,798334,769162,1.5533108113031027,1.904011302894482,35.74308795490103,39.475606726000414,56,38.657795369416384,40.92271432951788,False,0.4637090721946448,0.4828191342781272,-0.351,-3.733,-2.265
7992,1746946500,920854,682070,2.0573917614250794,1.9581224765505252,39.526978973985024,37.83628208079397,71,38.63470873775787,38.0165576815832,False,0.4958886293618303,0.5042694139468558,0.099,1.691,0.618
7990,1746947100,833546,273429,2.0405257749988652,2.070607085708265,36.30580295910621,35.93668864344045,61,33.87072895462837,33.74325412068864,False,0.5104654822208216,0.5125808617458004,-0.03,0.369,0.127
7989,1746948000,909920,769162,2.325199762089719,1.9399911194070636,39.93453830875695,39.26302137505249,100,37.27495575780323,40.30150738523631,True,0.5473827048458654,0.48353157193691365,0.385,0.672,-3.027
7988,1746948300,1112552,700524,2.245733029817645,2.254908029705184,40.818564725448766,41.54572506100343,84,41.25813385385665,40.19903155308636,True,0.48730827086622,0.49732040065656447,-0.009,-0.727,1.059
7986,1746948900,776317,1013489,1.8066641554697218,2.0468971871952206,35.30402582970923,37.2895882814906,89,36.98979256663055,37.56688470384698,True,0.4669515611225043,0.48279588125646056,-0.24,-1.986,-0.577
7985,1746949800,381284,798334,1.8518771546927562,1.603059697347692,36.39764152629834,35.71753457530968,52,38.87878126047646,38.11935360623141,False,0.48911689202873626,0.4656538435084275,0.249,0.68,0.759
7984,1746950100,920854,700524,2.055509122822873,2.2796620087972026,39.70651207069461,41.627262740844415,83,38.94192110436589,39.826969305782484,True,0.49575662283535293,0.4986696736179058,-0.224,-1.921,-0.885
7981,1746951600,909920,798334,2.3473370100735065,1.6510210177854956,39.87107455775456,35.624233131919596,80,37.036296239572614,37.60025900945864,True,0.5476253198104434,0.4672865786229669,0.696,4.247,-0.564
7980,1746951900,682070,1112552,1.9595002739266547,2.2737849599849813,38.40097940684864,40.86250346481969,54,38.641125107299715,40.913814753836334,False,0.5040943612925887,0.48922419475094703,-0.314,-2.462,-2.273
7977,1746953400,769162,381284,1.876306511679268,1.8239166544697076,38.729150819472046,36.187656722341984,70,40.061818848006055,38.84993770774798,False,0.48300111193279976,0.4886888862401073,0.052,2.541,1.212
7976,1746953700,920854,1112552,2.0864910228552027,2.300675184111248,39.61773102639149,40.97867839975995,73,38.77981249186056,40.879978104653134,False,0.49592615405894885,0.4900775779424307,-0.214,-1.361,-2.1
7974,1746954300,833546,776317,2.0719839519476353,1.7863463362515413,36.42692419526648,35.76871466899814,56,33.57988533022674,37.6343912122227,False,0.5108433696956554,0.4668480437255386,0.286,0.658,-4.055
7973,1746955500,700524,682070,2.2371666817926905,1.9279356902807576,41.573224204247204,38.25620083159838,80,39.96554832331331,38.587137180323154,True,0.49832853047041636,0.5038653654213352,0.309,3.317,1.378
7972,1746955500,798334,769162,1.5944238260131727,1.8803668669607916,35.05435249412065,39.033475177572114,85,37.442561597641365,40.45370089087152,True,0.46566166701402173,0.4828755797543093,-0.286,-3.979,-3.011
7969,1746957300,381284,909920,1.86251695796276,2.3687476302858257,36.08303444588368,40.26896415810818,120,38.198441686867106,37.395960723322986,True,0.48955748537521676,0.5475597288504823,-0.506,-4.186,0.802
7967,1746957600,1112552,700524,2.215845757254135,2.1960998537639553,40.205162313194776,41.45461368388361,76,40.6263027473329,40.132663203036614,True,0.48780621290503234,0.49773083885528313,0.02,-1.249,0.494
7966,1746957900,677426,1013489,2.0771376045697147,2.0121740401914714,36.30704679382999,36.88197119575076,61,35.78025505441911,37.64758548434266,False,0.5201638419008549,0.4815440004758743,0.065,-0.575,-1.867
7965,1746958800,977429,783169,2.263455025645891,2.156672657877579,38.749189775438666,37.60853330809207,74,36.437820110571856,35.333979648871654,False,0.5069664288378103,0.5268517455405293,0.107,1.141,1.104
7963,1746959400,682070,920854,1.9631994021533787,2.1164561558534647,38.11620042449892,39.794281459569156,97,37.97574526649715,38.75423290193103,True,0.504812067088325,0.4962996983720113,-0.153,-1.678,-0.778
7960,1746960900,1010717,531460,2.379657688159734,2.0937018432630934,40.14435201143559,38.41247996331249,76,37.33365976055604,37.0832646225498,True,0.5212721931919458,0.5007185860404278,0.286,1.732,0.25
7958,1746961500,677426,776317,2.0418203060188453,1.7933516619138483,36.29697931197737,36.1697568767889,70,35.9514005884905,37.875896493968206,False,0.5198848522737395,0.46710790960901694,0.248,0.127,-1.924
7957,1746962400,977429,696675,2.2876124136027225,2.0724587444601306,39.15099494102243,37.78253612328122,93,36.58745163798051,37.354274120486316,True,0.5074402965140641,0.5112041952341754,0.215,1.368,-0.767
7956,1746962700,976107,757785,1.5719474295528164,2.3316599596771383,35.018987924338425,38.70538302737264,109,40.702521320900395,37.259752333095555,True,0.45884818880490247,0.508617515794101,-0.76,-3.686,3.443
7954,1746963300,273429,1013489,2.032190126790847,2.0449254604005906,35.67739518835137,37.18427990699854,56,33.632963363214266,37.82504506130059,False,0.5125120576856207,0.48197592273126955,-0.013,-1.507,-4.192
7952,1746964500,1010717,757785,2.3999998440891224,2.320784608125017,39.91007567745487,38.813415717968724,70,36.69967379179586,37.382397551738116,False,0.5219033180459762,0.5086269758677991,0.079,1.097,-0.683
7950,1746965100,833546,677426,2.1318398747829184,2.0732371621108094,36.27039049343685,36.28724193561123,95,32.991556158969495,35.592325376966734,True,0.5113086454483972,0.5202867045727226,0.059,-0.017,-2.601
7948,1746966300,531460,976107,2.056469956112205,1.5859908090186774,38.19418579857096,35.21521060343755,73,37.182556365625075,41.00754932489052,False,0.4997627074813752,0.45858405658077483,0.47,2.979,-3.825
7945,1746967800,696675,783169,2.1062578730108488,2.2110780752491337,38.00909732427745,37.95420155237316,94,37.086288136131515,35.53231484683875,True,0.5134637544987811,0.5270496851219794,-0.105,0.055,1.554
7944,1746968100,1010717,976107,2.41967484645022,1.632380102258204,39.94581610753349,35.9299025516399,66,36.64393866316758,41.368177827902436,False,0.522093555957526,0.4591164504852955,0.787,4.016,-4.724
7943,1746968700,776317,273429,1.7345509126417358,1.9983469565861467,35.70515624153498,35.52403402225867,79,37.748812875742836,33.80893630625948,True,0.4667017880567236,0.5121629665070426,-0.264,0.181,3.94
7942,1746969000,1088707,1013495,2.039150872254594,1.9021673205634566,39.81264119151809,38.7204471222639,57,39.23495064841289,41.74636174195338,False,0.5112171051019734,0.45837613496522867,0.137,1.092,-2.511
7941,1746969900,757785,531460,2.310265906399878,2.0205506057231895,39.24581098670318,38.08558538050635,71,38.02566940297109,37.31234717955227,False,0.5083670395754297,0.49906009322644923,0.29,1.16,0.713
7940,1746970200,977429,696675,2.2701310727316697,2.1023999818551884,39.31169235711494,38.19030139646386,45,36.937743014213495,37.55514463941651,False,0.5073212487750661,0.5120445364338972,0.168,1.121,-0.617
7938,1746971100,1013489,776317,1.9116457112571228,1.7104663514579466,36.323897031502554,35.45251846825593,70,37.60670303659814,37.88820141183447,False,0.4803115159231349,0.4662375643181244,0.201,0.871,-0.281
7937,1746971700,531460,757785,1.9858945131044077,2.3328825796247736,37.946846130777104,39.172169892718635,101,37.36965688288867,37.860875573467794,True,0.4984868369762789,0.5085114510845208,-0.347,-1.225,-0.491
7936,1746972000,747626,1050239,2.154745333272075,2.144822448747101,37.77949338126326,39.40154067092887,83,36.67455598431989,37.403884930426365,True,0.5116556779099242,0.5032890218014063,0.01,-1.622,-0.729
7934,1746972900,273429,677426,2.0311888574630115,2.1036238845630164,35.441276748456225,36.47455198586591,81,33.45453613038157,35.34338802798736,True,0.5125228185475473,0.5208021038971774,-0.072,-1.033,-1.889
7933,1746973200,685761,798334,1.574991482528231,1.64253529857994,36.45040118889866,35.29209509080234,77,39.559322101332995,37.46164215897919,True,0.47698251004052167,0.4665884809234615,-0.068,1.158,2.098
7932,1746973500,1010717,976107,2.3731215709980296,1.6772466063352893,39.718052340849326,36.03062098949777,98,36.65561445043175,41.12645541577452,True,0.5218354427893023,0.45955731391522614,0.696,3.687,-4.471
7931,1746973800,700866,996462,1.973402056634982,2.145725762571171,38.295211998507845,37.50952912411824,60,37.4319119460373,35.40308696970719,False,0.4995574901064244,0.5205855488792666,-0.172,0.786,2.029
7930,1746974400,380031,304509,1.742878340685571,2.2007682340269263,35.46367532874871,39.37117027302122,67,38.400301584205735,37.578950502917486,False,0.4811249463516424,0.5123766157550873,-0.458,-3.907,0.821
7927,1746975300,384003,976107,1.7964982161739182,1.6550291036902822,38.2283725483855,35.83278265921773,100,38.89373010788376,40.95827880817836,True,0.49587772969555877,0.4593937756040481,0.141,2.396,-2.065
7926,1746975600,747626,996462,2.077304520080996,2.1042739521102396,37.21238376495762,37.45491508192565,81,36.650312672053694,35.56940108593118,True,0.5091200352683399,0.5195876128588564,-0.027,-0.243,1.081
7925,1746975900,750669,817602,1.883541303578765,1.7821602892026231,38.026725448520374,36.41664534489726,89,38.49068628204359,37.59911766433904,True,0.49572528010354316,0.483972367679319,0.101,1.61,0.892
7924,1746976200,257583,683491,2.0247525263242427,2.0034214844504326,39.883621527940846,37.74956853001749,92,40.202571836400935,37.24793967759304,True,0.4939364516474276,0.5112688692604666,0.021,2.134,2.955
7923,1746976800,685761,902188,1.6219721202021304,2.113867258559863,36.50148940303328,39.85445854773329,76,39.1782266084007,39.602262663335644,True,0.4778626953845112,0.494953932381617,-0.492,-3.353,-0.424
7921,1746977400,1050239,700866,2.1728620641027145,1.941464187901189,39.78183168514973,38.351147051284315,50,37.78409908091933,37.71303573214582,False,0.5033507857018885,0.499229613129058,0.231,1.431,0.071
7920,1746977700,1016369,747620,1.9946769392531616,1.86578925551172,37.79845124138619,36.696514291361176,89,37.30806466614558,36.57786204735095,True,0.5086894034692019,0.5096155092664806,0.129,1.102,0.73
7919,1746978000,380031,683491,1.685732108633029,1.9376490458937967,34.98943422575572,37.23250932082255,73,38.22323421221502,37.174139693180834,False,0.48067576744237356,0.510467766996139,-0.252,-2.243,1.049
7917,1746978900,384003,383509,1.8362074768492977,2.0041626267719677,38.28682698297069,38.188759352247374,90,38.996220758526576,39.615728695601,True,0.4957493835931385,0.4726379158649981,-0.168,0.098,-0.62
7916,1746979200,747626,700866,2.0745349537824906,1.9761945207059162,37.27642816590658,38.30681620652415,53,36.9136277577266,37.230304187587016,False,0.5081328302019323,0.5,0.098,-1.03,-0.317
7915,1746979500,815950,817602,2.144252517191668,1.8220895033424211,38.190799396124156,36.37019790617848,78,36.09726255384412,37.25160523297382,True,0.5339296946397891,0.48424542562328593,0.322,1.821,-1.154
7914,1746979800,304509,257583,2.226988045061978,2.0575109341151823,39.162155957346,40.156249392098445,84,37.03505701938367,40.397306527900376,True,0.5129681176211428,0.4942077331858245,0.169,-0.994,-3.362
7911,1746981000,996462,1050239,2.02839973995707,2.199982282847186,36.93371141807655,39.92013709037292,61,35.62098446717453,37.82396606980468,False,0.516946296951694,0.5035269826702412,-0.172,-2.986,-2.203
7910,1746981300,750669,1016369,1.9201466788103962,2.027638511275109,38.1569973576572,37.67391125115479,104,38.4418110922298,36.740584378137605,True,0.49589866332660404,0.509129072425542,-0.107,0.483,1.701
7909,1746981600,380031,257583,1.728824813764487,2.0555807008621634,35.05535740521253,40.218130994065085,68,37.95360774605725,40.71960068889022,False,0.481021968949015,0.49344846170884543,-0.327,-5.163,-2.766
7908,1746982200,902188,798334,2.110126318199052,1.5993921004297513,40.056361222379074,35.370402458038114,59,40.075279028077254,37.93255587796407,False,0.49448735371988456,0.4652858116273433,0.511,4.686,2.143
7906,1746983100,815950,747620,2.0739491441865843,1.8374027198440956,37.79110098826203,36.50974331322369,88,36.0284998356333,36.755637079101234,True,0.5336637888239316,0.5093120248979147,0.237,1.281,-0.727
7905,1746983400,683491,304509,1.9725245811083967,2.1539302957595505,37.65164865426284,38.86158564468278,57,37.33256611565514,37.03390695172206,False,0.5108715819583564,0.5125524603396212,-0.181,-1.21,0.299
7904,1746983400,700866,996462,1.9113574874023236,2.0633187222945932,37.607760148276164,37.079852444392436,78,37.09151199348816,35.77836479356485,True,0.49912534415546084,0.5168610890407761,-0.152,0.528,1.313
7902,1746984300,383509,976107,2.0040260609588656,1.7100956319680818,38.51064265574752,36.714235365427804,85,39.95641176229016,41.51111750083878,True,0.47268919701457235,0.45985598395339244,0.294,1.796,-1.555
7901,1746984900,1016369,817602,2.0595193656852686,1.860709560127846,37.848537932637406,36.75150329274319,64,37.04417320265066,37.37450355094239,False,0.5090027276989744,0.48450110752201414,0.199,1.097,-0.33
7900,1746985200,1050239,747626,2.2262132533217667,2.0361545755766386,39.69323972572,37.37370905630046,86,37.1411901419356,37.059585329042704,True,0.5041188575506425,0.5078457442446233,0.19,2.32,0.082
7899,1746985200,683491,257583,2.006253791694713,2.020179831426199,37.86004768306616,40.177278697086194,79,37.05903073751197,40.86315187073981,True,0.5116892080190358,0.49290102181270234,-0.014,-2.317,-3.804
7898,1746986100,902188,685761,2.1393598538209666,1.645400330424665,40.05450968115945,36.692110555832286,94,39.941400684360616,39.040246829246314,True,0.49476515255388215,0.47851149029055956,0.494,3.362,0.901
7897,1746986700,815950,1016369,2.1043114722510765,2.057567902200186,38.0274583712331,38.246948336407804,58,35.92920474295505,37.60010447768109,False,0.5339005680334503,0.5088400899983678,0.047,-0.219,-1.671
7896,1746986700,976107,384003,1.653997917296144,1.846834533110434,36.19874800007917,38.97974785014683,55,41.23192010849651,39.4473903345558,False,0.45935192615380005,0.4962824248908685,-0.193,-2.781,1.785
7895,1746987000,380031,304509,1.7377161935487224,2.181685626443586,34.856812386523885,39.06295642944621,79,38.15185881246409,37.0984046667886,True,0.4804690217166738,0.5128047041605603,-0.444,-4.206,1.053
7893,1746988500,750669,747620,1.9227648323923432,1.8427337787003093,38.25021098284707,36.82089929879287,77,38.75519575993052,36.96037030845753,True,0.4956861633186427,0.509365900078674,0.08,1.429,1.795
7890,1746989700,383351,629518,2.1636486937088564,2.040930603579626,38.45569910901907,39.43499980436227,79,37.87963653119693,39.69261360258663,True,0.49414795718395244,0.4995192813900096,0.123,-0.979,-1.813
7889,1746990300,815950,750669,2.1336783138319877,1.958084173532171,38.288853219727635,38.76659977881677,88,36.128247241614545,39.123879487447155,True,0.5339196159452783,0.49583018769615683,0.176,-0.478,-2.996
7887,1746991500,380927,380926,2.1330826313990476,2.002841623916825,38.48790143737893,38.95961394352343,77,37.158545078197804,38.820033095890025,True,0.5210179959492529,0.5065382471109858,0.13,-0.472,-1.661
7886,1746992100,747620,817602,1.8151031605466015,1.8324895459253547,36.99070589426997,36.62850306002104,66,37.25675163619205,37.62452008156103,False,0.509240130625031,0.48418194652073065,-0.017,0.362,-0.368
7884,1746993300,383351,380926,2.1253344706390074,2.035559751773509,38.407768852501725,39.09218452684984,69,38.11408116707118,38.62906986323943,False,0.49358369726330137,0.5070642334809558,0.09,-0.684,-0.515
7883,1746994500,750669,1016369,1.9266714440704291,1.9901063628433162,38.6431041788358,37.878194310341435,104,39.21817892173079,37.58042883451227,True,0.4956174964731752,0.5084970779405202,-0.063,0.765,1.638
7881,1746995100,629518,380927,2.006801616381857,2.1623043311458288,39.191228497931384,38.909654191034214,95,39.76826587041968,37.55769204747397,True,0.49920087383969736,0.5209847605113946,-0.156,0.282,2.211
7880,1746996300,815950,817602,2.1620823078508997,1.8707686147612226,38.181021950265325,36.64068329951109,53,35.69781284053308,37.276174819100426,False,0.5341740127027615,0.4845132120099301,0.291,1.54,-1.578
7879,1746996600,817959,684030,1.9366100040143945,2.0534398544329515,36.56497220225084,37.23420654456501,84,35.7192645742824,37.603890576984966,True,0.5345426705234178,0.48915228968623364,-0.117,-0.669,-1.885
7878,1746996900,383351,380927,2.0882869307565795,2.123161886072857,38.29558047138738,38.77799037431592,56,38.30785361286131,37.707293825914874,False,0.49295032767957286,0.5200160709787683,-0.035,-0.482,0.601
7877,1746998700,380926,629518,2.067203578535008,2.039365603894161,39.187591587324526,39.34889365096197,86,38.50999804073005,39.611928775212135,True,0.5074188362974515,0.49948996667926254,0.028,-0.161,-1.102
7874,1747001100,380927,383351,2.152664554089443,2.0524638634827452,39.12192678818622,37.92376461319068,91,37.986315635445216,38.42938774570196,True,0.5201166935022435,0.4918714779618285,0.1,1.198,-0.443
7873,1747002900,380926,629518,2.0978084289200924,2.038074924289915,39.27986610372597,39.56696339869026,79,38.13235747536862,39.91973535899062,True,0.5082149078132352,0.49939633341174183,0.06,-0.287,-1.787
7872,1747004400,771955,822496,2.1043371246130045,2.214339989624093,39.69396489356805,41.382361521002856,124,38.44026614883762,39.95703259383442,True,0.5161070302106074,0.5035190229174895,-0.11,-1.688,-1.517
7871,1747006200,1073817,765290,2.196394456553594,2.1540919491786523,41.457628426683875,41.20652332129451,100,41.16941592051331,41.29998365461603,True,0.5049076818947191,0.5138151833596453,0.042,0.251,-0.131
7870,1747008000,771955,765290,2.133703148393075,2.181828784012785,39.47449042650081,41.462066905743235,99,37.96681435043179,41.421305046646594,True,0.5163316952887358,0.5139177595161721,-0.048,-1.988,-3.454
7869,1747009800,822496,1073817,2.174519363037298,2.1899473631620783,41.07469520199625,41.705223877085075,80,39.925649589176665,41.459299867652874,True,0.5032041146085867,0.50482376274789,-0.015,-0.631,-1.534
7868,1747011600,771955,1073817,2.1621063499240316,2.216538104089106,40.245819317163495,42.04315960167546,73,38.722001458281824,41.67400451126657,False,0.5163257109846539,0.5050129836590876,-0.054,-1.797,-2.952
7867,1747013400,765290,822496,2.1758667386593964,2.1687965547944255,41.67644140006223,41.72808229071374,71,41.76817344503571,40.68229962749806,False,0.5136992307655974,0.5030993323378139,0.007,-0.052,1.086
7866,1747015200,822496,765290,2.130469773128324,2.202889455987693,41.60583227602699,41.982153959375864,89,40.72550921283698,41.97251040767672,True,0.5029161747826852,0.5137590370012287,-0.072,-0.376,-1.247
7865,1747017000,771955,1073817,2.156791382913305,2.2422549744758054,40.50005497507451,42.04174290242305,86,39.12455914487192,41.553406562202895,True,0.5161926946532566,0.5052061269226721,-0.085,-1.542,-2.429
7864,1747026000,707970,311807,2.198635207299667,1.8785036343361667,39.12109606033845,35.78230062655041,76,36.97163256877804,36.932393737927846,True,0.5075448715542845,0.5042125848490102,0.32,3.339,0.039
7863,1747027800,747620,1016369,1.853952240593504,1.9248566963702598,37.15494505941261,37.3903825860052,68,37.18275977289968,37.495824250579965,False,0.5093994695834022,0.5080928545004495,-0.071,-0.235,-0.313
7862,1747029600,707970,1016369,2.1593356894432425,1.9273204213787904,39.11712569741516,37.836601386080986,93,37.00534953619243,38.00415997293145,True,0.5075538526098148,0.5079990648457292,0.232,1.281,-0.999
7861,1747029900,747673,677426,2.347073746517722,2.100226265987634,38.421332962544795,36.754084264147444,72,33.87288869357391,35.82394883014496,False,0.5315614041334381,0.5205068832163751,0.247,1.667,-1.951
7860,1747030200,870944,830454,2.278173005246335,2.1751413706229217,41.06726062677402,38.94361106956881,63,38.33589727119937,37.8072561523997,False,0.5358379853139182,0.4994361135612689,0.103,2.124,0.529
7859,1747030800,671655,954909,1.9331660634172947,2.316924853409209,36.18596005263088,39.838786123224146,70,35.88306567431336,39.00415277337769,False,0.4883360389200526,0.4927267835528171,-0.384,-3.653,-3.121
7858,1747031400,820666,311807,1.739761460533606,1.915274028142868,34.733258584041835,36.21566806853284,59,36.69121170898065,37.295266283228536,False,0.4756339077466348,0.5042282889454889,-0.176,-1.482,-0.604
7857,1747031700,833546,962341,2.1244113409794068,1.766304877586107,36.521695634051156,37.79803334863493,53,33.639238744244025,40.209161588316924,False,0.5110969627235092,0.4824925191222742,0.358,-1.276,-6.57
7854,1747032900,695309,383351,2.1961875904098704,1.9849118342893997,37.9264530828734,37.432583939678494,75,34.71800760987033,38.250692195429366,True,0.5251552339223774,0.4911661620257872,0.211,0.494,-3.533
7853,1747033200,981770,820666,1.8920707603525604,1.7810807745256962,36.858774313376266,34.84036490563877,95,36.174429124748244,36.7669097180086,True,0.5241250882449294,0.4756635303313511,0.111,2.018,-0.592
7852,1747033500,747673,962341,2.270120493170011,1.7411801144177355,37.587846465239096,37.34563857703204,57,33.84426938628517,40.300664534710286,False,0.530980399434596,0.4819935413235004,0.529,0.242,-6.456
7851,1747033800,845352,830454,1.9901628539403091,2.1038086888753167,39.89851500703583,38.51913176833336,75,40.05624505417446,37.68239907638677,True,0.48375460089866534,0.4990630767470375,-0.114,1.379,2.374
7850,1747034400,671655,787184,1.9682310945124708,1.8096157097422534,36.08124292236097,36.50897737457628,94,35.229542860471774,37.453776091778764,True,0.48951301572998784,0.46946981057639864,0.159,-0.428,-2.224
7849,1747034700,464706,834482,1.9945525518063851,1.8086265927378649,37.795453420916694,37.128984696380215,94,39.001854352000095,37.10321076156328,True,0.48597419640858963,0.4909843208357065,0.186,0.666,1.899
7848,1747035000,747620,981770,1.793166916169869,1.928604581957955,36.82199601335575,37.48995372404534,58,37.242341424649574,36.72925012122359,False,0.509075413624057,0.5241349955966871,-0.135,-0.668,0.513
7847,1747035300,677426,833546,2.1297280029394265,2.1531191702199006,36.95887504220282,37.02918110007705,88,35.89529708891267,33.94614899590474,True,0.5206376738005741,0.5113027167257997,-0.023,-0.07,1.949
7846,1747035600,870944,949263,2.301881548227648,1.7142728137453338,41.22927737634939,34.83599877325593,86,38.25917428735882,37.007441908362836,True,0.5362545748664035,0.4870133368054203,0.588,6.393,1.252
7844,1747036500,695309,834482,2.15682283512166,1.81494091367817,38.06050745597786,37.42168177741555,105,34.95764715365613,37.528737314682644,True,0.5249885492013364,0.49074057852723674,0.342,0.639,-2.571
7843,1747036800,707970,820666,2.1213246805536556,1.821045355775268,38.982137960119545,34.84559884531709,56,37.13632169177535,36.34832234152944,False,0.5073911309066049,0.4760169780080783,0.3,4.137,0.788
7842,1747037100,747673,833546,2.228477190064656,2.0825250887081097,37.437425239867046,36.47084721160254,73,34.01330976775372,33.915127712799276,False,0.5307537183412836,0.5109452531484083,0.146,0.967,0.098
7839,1747038300,383351,464706,1.9854083633921153,1.9947313308175145,37.61579932542507,38.09753609831256,90,38.57152742147017,39.26434433244523,True,0.49086250483289867,0.486054878655633,-0.009,-0.482,-0.693
7838,1747038600,981770,1016369,1.963927065524448,1.896916352159644,37.77051864402777,37.41572753483904,72,37.13380044283475,38.16795865835771,False,0.5237003907700986,0.5074032073201965,0.067,0.355,-1.034
7837,1747038900,962341,677426,1.7824529183394893,2.158262407984651,37.203158551923686,37.02579927564985,57,39.635068640953925,35.80036633147093,False,0.482388392651201,0.5208168256267146,-0.376,0.177,3.835
7836,1747039200,949263,830454,1.6542973849416749,2.13319861424635,34.42190534772077,38.403724467728814,92,36.90222375603032,37.36487202302754,True,0.4854348014318443,0.499392957596287,-0.479,-3.982,-0.463
7835,1747039800,787184,954909,1.8158774073584978,2.263693214386296,36.49223722018228,39.61536148409171,96,37.701969743648796,39.418316761423604,True,0.4690264512239812,0.4920679673136171,-0.448,-3.123,-1.716
7834,1747040100,695309,464706,2.1845671676179825,2.0277220425781763,38.12432551018627,38.42251323359581,95,34.95904075336456,39.48539377072931,True,0.5252001368632948,0.48624596693810157,0.157,-0.298,-4.526
7833,1747040400,747620,311807,1.8327352171861315,1.9508388339024592,37.02455353742311,36.3725314978658,107,36.84095314890143,37.220011609101206,True,0.5095174188024112,0.5043882065011206,-0.118,0.652,-0.379
7832,1747040700,747673,833546,2.155412350165075,2.0470324578123402,36.99685383613417,36.58655715551049,93,33.98008649031579,34.376926869713294,True,0.5304609743241775,0.5107088546748046,0.108,0.41,-0.397
