,Date,Player1,Player2,Sets_P1,Sets_P2,G1_P1,G1_P2,G2_P1,G2_P2,G3_P1,G3_P2,G4_P1,G4_P2,G5_P1,G5_P2,Total_P1,Total_P2,Total_Score,Total_Allowed_P1,Total_Allowed_P2,Over_74,G5,G4,Odds_P1,Odds_P2,pythagorean_P1,pythagorean_P2,D_Sets,D_G1,D_G2,D_G3,D_G4,D_G5,D_Odds,D_Total,D_Total_Allowed
3683,1757798700,641978,718780,2.183296481657068,2.103077057402807,8.713717104245946,9.575285988111236,9.35875712842874,8.957002480388566,9.36106514574227,9.755230817993628,6.3983657952391795,6.631507858640529,3.0879896626141417,3.4963318368137393,27,38,65,35.19889602111346,37.4496377601671,0,0,0,2.142,1.662,0.5249204933735553,0.5098235917098951,0.08,-0.862,0.402,-0.394,-0.233,-0.408,0.48,-11,-2.251
3682,1757798814,595340,685761,2.0038036480700874,1.520662583332709,9.156600459207368,8.348448752126414,8.644086129289802,8.771692358506908,9.31074820996529,8.57152453460472,7.588603536937865,5.758943627915714,3.917709835776808,2.3613383468693727,45,47,92,40.41637243105992,39.55212969700559,1,1,0,1.8,1.909,0.4857607784344438,0.4775307886279533,0.483,0.808,-0.128,0.739,1.83,1.556,-0.109,-2,0.864
3681,1757800500,394618,833974,2.1490128993351414,2.1637577822941987,9.234141484317503,9.75779602435247,8.895474666658513,9.221603420082939,9.636449198770102,9.281330490482206,6.626805896583325,6.198718872348822,2.9372524376298474,3.133604050190106,52,50,102,36.56614167711875,37.19104741334913,1,1,0,2.0,1.724,0.5215346867254645,0.49007947044901234,-0.015,-0.524,-0.326,0.355,0.428,-0.196,0.276,2,-0.625
3680,1757800800,641978,920400,2.215972050827906,2.1611233956595832,8.805189215270877,10.182900022585244,9.304394484532672,9.924082138874724,9.426637447065833,9.006122615005188,6.582473018214826,7.11623405724063,2.964441988882664,3.5352990413236465,41,32,73,35.11092017991327,38.66838664935054,0,0,1,1.575,2.3,0.5256688132851021,0.5091853147652821,0.055,-1.378,-0.62,0.421,-0.534,-0.571,-0.725,9,-3.557
3679,1757802600,718780,909920,2.0990345115429303,2.2477366113272064,9.356630645625183,9.792832704361944,8.723376721940094,9.786591494644862,9.804049018959116,9.188115415939965,6.802834342582957,6.195866052275107,3.5945223907799906,3.868459361703606,36,29,65,37.90262769050864,36.66874812967171,0,0,1,2.007,1.722,0.509068741453885,0.5381879536420028,-0.149,-0.436,-1.063,0.616,0.607,-0.274,0.285,7,1.234
3678,1757804400,1076948,1071490,1.6215242654529594,2.058804387452933,8.73289813569089,9.217421988980293,9.092445967200858,9.297207890942097,9.29637310703723,9.54409642105311,6.4192925525807425,7.923411647642244,3.769472466626668,2.5686813326537887,47,55,102,41.604565113541966,38.43478462411616,1,1,0,2.36,1.51,0.457226227903039,0.5006535986295929,-0.437,-0.485,-0.205,-0.248,-1.504,1.201,0.85,-8,3.17
3677,1757806200,996462,1073817,1.9011907220689603,2.044363378229038,10.205021536808019,10.155834026708133,8.897045974019925,9.833523775839424,9.060663147230052,9.093197898291827,6.720610844044755,8.61877997386772,2.8849314567069304,3.6080912883177954,33,20,53,38.53887201604118,41.95136014501211,0,0,0,1.825,1.86,0.5056777078825352,0.500791350887895,-0.143,0.049,-0.936,-0.033,-1.898,-0.723,-0.035,13,-3.412
3676,1757808000,1076948,1073817,1.6755821374015107,2.0034079516221146,8.821804091163088,10.071291515836798,9.167252007710438,9.683189510084603,9.206319259693224,9.167974451317713,6.598928138772424,8.633729778817628,3.621650016939911,3.466597512271799,21,33,54,41.30634687376472,41.8748362177386,0,0,0,2.1,1.64,0.4574168689578724,0.5006715738467823,-0.328,-1.249,-0.516,0.038,-2.035,0.155,0.46,-12,-0.568
3675,1757809800,1071490,996462,2.0957140193185326,1.9442814663994563,9.130464263919867,10.079333879823203,9.363984052083447,9.018730966391441,9.718837737879332,9.175931752408196,8.083277857542996,6.613919766113335,2.4679487313704955,3.43846592535622,46,45,91,38.45694993297496,39.2628409176391,1,1,0,1.8,1.89,0.5007484109248445,0.505456484627582,0.151,-0.949,0.345,0.543,1.469,-0.971,-0.09,1,-0.806
3674,1757811600,1076948,996462,1.6883044065242705,1.985682363438838,8.78957647974176,10.115438582010338,9.395987223116824,9.096428110712656,9.19822830833191,9.247464134674706,6.771519192170862,6.354549297045492,3.63648727117902,3.303623569919313,21,33,54,41.8433528787679,38.50743228538058,0,0,0,2.295,1.54,0.45735165803007377,0.5059496946464885,-0.297,-1.326,0.3,-0.049,0.417,0.333,0.755,-12,3.336
3673,1757813400,1073817,1071490,1.9248429338935535,2.1311762146403055,9.950848711266753,9.203779390826895,9.57796639201811,9.5065729127898,9.043740159080887,9.769079395218716,8.295152140355526,8.11922774548343,3.3306525117595966,2.8025389772078872,41,37,78,41.52680342480685,38.79197150423963,1,0,1,2.15,1.61,0.5004143216878036,0.5009000055966143,-0.206,0.747,0.071,-0.725,0.176,0.528,0.54,4,2.735
3672,1757815800,1071490,1076948,2.126032049360164,1.6220963905758896,9.156572355891317,8.75861269621955,9.486707308366169,9.184379881013827,9.817350791485866,9.190454649180905,8.232199206447714,6.505969419903789,2.9671452918313377,3.4938799271977476,33,23,56,39.035423602118726,41.496554726626606,0,0,0,1.48,2.45,0.5009174074744304,0.45716140447620873,0.504,0.398,0.302,0.627,1.726,-0.527,-0.97,10,-2.461
3671,1757817600,996462,1073817,2.0254596827986906,1.9670059561030306,10.15012740210822,9.991991899069214,9.171078283632188,9.633732415872737,9.159327938070794,9.120456231290577,6.301429506917507,7.969852056348848,3.605443445802445,3.200038687740449,50,43,93,38.801259631043386,40.72183074130499,1,1,0,1.76,1.94,0.5058880393973713,0.5006503195722178,0.058,0.158,-0.463,0.039,-1.668,0.405,-0.18,7,-1.921
3670,1757826000,985713,1023520,1.5826808132114254,2.0107084889192457,8.53312146818194,9.423422269954955,9.04520542528594,9.196624242570104,9.967492683916875,10.018434316653995,6.605407490944917,7.290529061450247,2.7229950794800124,3.2916781160754396,40,35,75,40.07918287070175,39.5816067377434,1,0,1,2.52,1.46,0.4654343767664313,0.49182730795204865,-0.428,-0.89,-0.151,-0.051,-0.685,-0.569,1.06,5,0.498
3669,1757827800,938693,949902,2.0117056132478783,2.280770638663361,9.87669601884352,9.361211785680956,9.25089279557273,9.451087703298635,9.249771663508076,9.888844656493678,5.992125276347625,7.431613171307258,2.7655075052660147,4.25676781402899,33,16,49,36.22050482826026,38.32385202780065,0,0,0,2.025,1.69,0.49884432010373597,0.5282358397427884,-0.269,0.515,-0.2,-0.639,-1.439,-1.491,0.335,17,-2.103
3668,1757829600,987043,1023520,2.0154008256837925,1.9312539511100988,9.331661277785683,9.446206138081159,9.491131894476824,9.267885883972847,9.650860685086332,9.780611718500307,7.396962324035151,7.002438758875836,2.847975410364905,3.161605176725671,40,47,87,39.572592431981434,39.44007706821159,1,0,1,2.21,1.585,0.48781264981800115,0.4907923111673709,0.084,-0.115,0.223,-0.13,0.395,-0.314,0.625,-7,0.133
3667,1757829900,697468,750669,1.7637602526630887,1.8185586845491848,9.413846938710513,10.047984005628367,9.27909883350694,9.81693644909577,8.062509356159255,9.945913378784175,6.61476150092272,5.696869196051212,2.4790116145372663,2.593457282700385,39,42,81,38.774396345043755,37.93061594795841,1,0,1,2.08,1.65,0.47436157502444926,0.4910077442259086,-0.055,-0.634,-0.538,-1.883,0.918,-0.114,0.43,-3,0.844
3666,1757830800,1142552,394618,2.0316678889527577,2.1431227122495873,8.965797860953442,9.303942401354863,8.709596260082614,8.701966173179995,9.416101835284346,9.571763577728113,7.56959657396916,6.799669665730131,4.240445205335754,3.0583168301668398,21,33,54,40.587805808986644,36.899515523252035,0,0,0,1.935,1.755,0.47470367783407413,0.520817321426196,-0.111,-0.338,0.008,-0.156,0.77,1.182,0.18,-12,3.688
3665,1757830800,595340,394618,2.0428702068004565,2.1431227122495873,8.993596373071417,9.303942401354863,8.736474991601423,8.701966173179995,9.37699343776393,9.571763577728113,7.565521024539441,6.799669665730131,4.1954469546792525,3.0583168301668398,21,33,54,40.40004408574908,36.899515523252035,0,0,0,1.909,1.8,0.48598012152310405,0.520817321426196,-0.1,-0.31,0.035,-0.195,0.766,1.137,0.109,-12,3.501
3664,1757831400,985713,938693,1.6382886684006932,2.0112465635691272,8.78684642179577,9.920747733244989,9.004197279432761,9.280269934066924,10.008002625396399,9.20076036709014,6.503185546998913,6.2669474981738,3.047739495072116,2.8923520121865947,47,47,94,40.546890553517905,36.72166807609354,1,1,0,2.105,1.635,0.4654862666844116,0.49880693089804073,-0.373,-1.134,-0.276,0.807,0.236,0.155,0.47,0,3.825
3663,1757831700,817602,820666,1.9084355136735935,1.8417333441842176,9.733858070738519,8.56327973896587,9.591204669073816,8.513732251089975,9.389840677025616,9.466376826609256,6.300441234342872,6.16928130483131,3.6435240389268597,3.1631614778826833,33,22,55,39.9866927525725,37.700728922635214,0,0,0,2.335,1.52,0.491167924977606,0.48554120190006855,0.067,1.171,1.077,-0.077,0.131,0.48,0.815,11,2.286
3661,1757832000,787184,735031,2.0945073163802657,2.1072450303099863,9.77566568254156,9.168062336534671,9.036362729877208,9.551983205117756,9.031452061221705,9.418457040344654,7.163939726368614,6.049165001872647,3.4650964640861694,3.553313442710789,45,46,91,38.53878385025342,37.261309952820405,1,1,0,1.685,2.03,0.48229375910128175,0.5134885368254195,-0.013,0.608,-0.516,-0.387,1.115,-0.088,-0.345,-1,1.277
3660,1757832600,833974,685761,2.1965537261435326,1.539460301119547,9.80651307184443,8.452432105650978,9.291348995159042,8.859077771642966,9.348733675272786,8.54911160263615,5.955616058629271,5.886045041023135,3.0107096300088054,2.5824643569938557,33,16,49,36.75215428548202,39.80498967010039,0,0,0,1.43,2.6,0.490464830741623,0.4776670173797337,0.657,1.354,0.432,0.8,0.07,0.428,-1.17,17,-3.053
3659,1757832900,382065,380031,1.9053222087331925,2.124089038973812,9.22519422657971,9.814441431838935,9.728157357382798,9.284661656467167,9.175032684928953,10.04267656025891,6.929928940687324,7.670239434363304,3.449107955417439,2.536968357754626,41,48,89,40.09640068381902,38.67828596844458,1,1,0,1.914,1.771,0.48797394902454977,0.4920199870534707,-0.219,-0.589,0.443,-0.868,-0.74,0.912,0.143,-7,1.418
3658,1757833200,987043,949902,1.9755331266488498,2.3089760145856513,9.279376239506838,9.150965928179918,9.314796510295256,9.551046121831218,9.703831963819502,9.932419843848951,7.42063940205595,7.57155141263876,2.736155305784151,4.521211132059188,29,41,70,39.51084770990024,38.70331288647359,0,0,1,2.185,1.595,0.4874675947711534,0.5281533434503838,-0.333,0.128,-0.236,-0.229,-0.151,-1.785,0.59,-12,0.808
3657,1757833500,697468,820666,1.773024623173718,1.887155565980915,9.476049467336646,8.658837396261326,9.268153702419387,8.493585888302134,8.138489928386246,9.526518911840265,6.786732876150225,6.3587212536614555,2.69552252163226,3.0391159297304213,20,33,53,39.1754032967624,37.24187680802207,0,0,0,2.34,1.515,0.47447330177868224,0.48576393808237534,-0.114,0.817,0.775,-1.388,0.428,-0.344,0.825,-13,1.934
3656,1757833800,700317,807871,1.977748444229035,2.361615571478838,9.030306779636824,9.691304080364256,9.626301675044012,9.621887066532647,9.048762992738409,9.601347973098573,5.483064459011391,7.228127861217472,2.4044408631307244,2.9655819269282655,39,36,75,36.88816691298383,35.28269683423185,1,0,1,2.45,1.48,0.5006979401854845,0.5074681540151688,-0.384,-0.661,0.004,-0.553,-1.745,-0.561,0.97,3,1.605
3653,1757834400,595340,685761,2.080404740918923,1.5575208402744756,8.79776889515712,8.552337607429823,8.746809314583617,8.94303624433684,9.440640808912102,8.527577624948789,7.700206590906201,6.008161995544107,4.423076682507208,2.794918603265322,36,35,71,40.65886610989244,40.008717356772124,0,0,1,1.444,2.625,0.48595972249878766,0.477842401488918,0.523,0.245,-0.196,0.913,1.692,1.628,-1.181,1,0.65
3654,1757834400,1142552,685761,2.0699566020003606,1.5575208402744756,8.769445796221417,8.552337607429823,8.721079082286685,8.94303624433684,9.478730577668852,8.527577624948789,7.705237776939036,6.008161995544107,4.507724014857562,2.794918603265322,36,35,71,40.84134967124656,40.008717356772124,0,0,1,1.445,2.525,0.47485854568300195,0.477842401488918,0.512,0.217,-0.222,0.951,1.697,1.713,-1.08,1,0.833
3651,1757835000,938693,1023520,2.050021696852901,1.8944658432429509,9.963071884998433,9.507586963502028,9.347711178832023,9.099287999285098,9.271319673389357,9.828782239095975,6.021181753580012,7.041846259374293,2.7789250134588217,3.036709629022415,34,27,61,35.909043399497726,39.46219617459215,0,0,0,1.85,1.85,0.4995323608260202,0.49037545821118445,0.156,0.455,0.248,-0.557,-1.021,-0.258,0.0,7,-3.553
3650,1757835300,750669,817602,1.864889716527652,1.8728105915687467,10.085317966191964,9.66586363659191,9.784899725601816,9.646451544796411,9.987250109027936,9.335337121063827,5.904835109931575,6.367090597701976,2.491753075535655,3.500640743282669,34,20,54,37.815689832352184,40.065645977961815,0,0,0,1.76,1.94,0.4911286628468241,0.49107716183158046,-0.008,0.419,0.138,0.652,-0.462,-1.009,-0.18,14,-2.25
3648,1757835600,787184,807871,2.1300168547852008,2.347434568669622,9.823678821965807,9.742625488999588,8.878073899977602,9.675930711005687,9.10865006612945,9.616981385924989,7.314373553250161,7.140750297994736,3.329210246346231,3.1237944004503873,48,48,96,38.28236079962869,35.82063029194528,1,1,0,2.0,1.72,0.48254340502948784,0.5073361378672886,-0.217,0.081,-0.798,-0.508,0.174,0.205,0.28,0,2.462
3647,1757836200,394618,833974,2.209495151456464,2.188845255559608,9.43531649828416,9.774883133242687,8.804059111449936,9.358359101084952,9.682392644999995,9.335056990886242,6.6525240811706,6.1926655245650135,3.238925537681707,3.2455984288197106,47,47,94,36.7686481657445,37.35014635851327,1,1,0,1.876,1.807,0.5218695480005635,0.4904178323181973,0.021,-0.34,-0.554,0.347,0.46,-0.007,0.069,0,-0.581
3646,1757836500,382065,257583,1.9090350768326372,1.7987071056966557,9.294794706805034,9.359825651068551,9.817249550619133,8.778061963564303,9.246600291608347,9.082948346993753,6.932676835387182,6.382445954900924,3.5491433023634613,3.0695589904163096,53,56,109,40.406346885343154,38.753181623671246,1,1,0,2.065,1.683,0.4879832018858356,0.49052225438409114,0.11,-0.065,1.039,0.164,0.55,0.48,0.382,-3,1.653
3645,1757836800,987043,938693,1.9372325664870622,2.0480600379272387,9.15062413102044,10.04295238624324,9.380959550666846,9.334075281203155,9.715459863864984,9.339111879685056,7.63969155970019,6.137999570020738,2.628730680173357,2.9052432092640883,36,34,70,39.804880500804124,36.343988141046374,0,0,1,2.0,1.72,0.4870746585798785,0.49953439432116253,-0.111,-0.892,0.047,0.376,1.502,-0.277,0.28,2,3.461
3644,1757837100,697468,817602,1.7427097223924337,1.9170140977817371,9.457380731650007,9.718182709666737,9.336069713249731,9.699531876373022,8.172274870754348,9.40061801827701,6.912744223167016,6.117400770341114,2.5898150249402234,3.3633607141343287,53,57,110,39.2861725610767,39.35718927294371,1,1,0,1.83,1.87,0.47444336485536565,0.49124436949073724,-0.174,-0.261,-0.363,-1.228,0.795,-0.774,-0.04,-4,-0.071
3642,1757837400,735031,700317,2.1422550570393866,1.9786272129254616,9.239903086507518,8.910632507602806,9.451905352563012,9.720044863349692,9.480478382337804,9.125822143969906,6.243315548777439,5.661449359287785,3.413967706388048,2.664915724509856,50,46,96,36.78047388496323,37.24801562497292,1,0,1,1.62,2.15,0.5139778222625097,0.5008882530389074,0.164,0.329,-0.268,0.355,0.582,0.749,-0.53,4,-0.468
3643,1757837400,893242,1162216,2.2294121989175593,2.0037888189166027,9.562186517318079,9.562637897476746,9.273572066823032,8.632573469481317,9.208703220088564,9.042861674030261,6.609079244467903,7.972150547454538,2.6656843204839364,2.9172306830715433,33,15,48,35.318642551927695,39.390979447931045,0,0,0,1.52,2.35,0.5239687895671924,0.48024269947144466,0.226,-0.0,0.641,0.166,-1.363,-0.252,-0.83,18,-4.072
3641,1757838000,1142552,833974,1.988135285193832,2.2206571540028506,8.778559150834848,9.82292981436427,8.613520173354855,9.422741037965057,9.34122319398509,9.400352790834074,7.400664869175026,5.949801326197611,4.32954254267615,3.1183124228968944,35,40,75,40.531396527773985,36.512835484896975,1,0,1,1.785,1.885,0.47382909104245624,0.4912939563679509,-0.233,-1.044,-0.809,-0.059,1.451,1.211,-0.1,-5,4.019
3640,1757838000,595340,833974,1.9988201735616793,2.2206571540028506,8.805699533301837,9.82292981436427,8.639091212843393,9.422741037965057,9.305713606379973,9.400352790834074,7.398237454360689,5.949801326197611,4.249622550994861,3.1183124228968944,34,39,73,40.358518170026365,36.512835484896975,0,0,1,1.8,1.909,0.4855743341291853,0.4912939563679509,-0.222,-1.017,-0.784,-0.095,1.448,1.131,-0.109,-5,3.846
3638,1757838600,985713,949902,1.6917137685658516,2.2184270012138745,8.952144416094162,8.948965179899288,9.08250018973532,9.411787974176882,9.811519688315348,9.778205709628931,6.679612633269506,7.274624763865774,2.9281651153757227,4.343906905134631,52,43,95,40.32926499915109,38.47965124964477,1,1,0,2.335,1.52,0.46597951988934205,0.5273898283972792,-0.527,0.003,-0.329,0.033,-0.595,-1.416,0.815,9,1.85
3637,1757838900,820666,750669,1.8131494653542124,1.9094038452912772,8.672216321898137,10.121187849870713,8.435013892682443,9.714903657931151,9.388224052552411,10.026965791026845,6.10935963587081,6.143861184051925,2.9199349128782477,2.394037268651896,49,50,99,37.07552869790356,37.86213336833838,1,1,0,1.785,1.9,0.485623356789059,0.49118759129753875,-0.096,-1.449,-1.28,-0.639,-0.035,0.526,-0.115,-1,-0.787
3636,1757839200,787184,700317,2.164133860626755,2.018952576753692,9.869809090952371,8.993123940082732,8.725992482507328,9.77057945485479,9.182820694718298,9.002409892524513,7.302045171474422,5.87222352482901,3.6300257049837934,2.559700765268349,35,23,58,38.58501349253467,37.19874205436557,0,0,0,1.75,1.945,0.4825683237207463,0.5011748326371911,0.145,0.877,-1.045,0.18,1.43,1.07,-0.195,12,1.386
3634,1757839800,685761,394618,1.5554046492971578,2.2407141332851443,8.476801615040406,9.497109700309048,8.635226268418366,8.890782221147251,8.453945529787886,9.73442820195941,5.977545676635311,6.3897995339555225,2.5800057782360017,3.1110123975009287,29,42,71,39.58743617051309,36.14590544448702,0,0,1,2.575,1.438,0.47722244540943204,0.5229413751373113,-0.685,-1.02,-0.256,-1.28,-0.412,-0.531,1.137,-13,3.442
3632,1757840400,987043,985713,1.900437403804362,1.743041870052789,9.066191976612018,8.993255020533846,9.248225199408969,9.157729617744021,9.765890103883962,9.583515857664167,7.536058924808539,6.84911474671706,2.5255283625367357,3.244848078315434,34,41,75,39.85180014270582,40.59097849493611,1,0,0,1.59,2.195,0.4863336116959261,0.4661984605980237,0.157,0.073,0.09,0.182,0.687,-0.719,-0.605,-7,-0.739
3630,1757841000,807871,735031,2.294593997327319,2.136676423077454,9.713502920791441,9.152063682482895,9.649423624288582,9.512614993093308,9.671217410028866,9.461636078398184,7.13523067846324,6.429852336840023,3.0012926592054234,3.593812247848389,47,44,91,35.94531145701877,37.102808489374794,1,1,0,1.73,1.97,0.507253738316598,0.5139642659634034,0.158,0.561,0.137,0.21,0.705,-0.593,-0.24,3,-1.157
3629,1757841300,820666,697468,1.8596926235756157,1.6743677104933845,8.763501956333505,9.400228166294982,8.535601583165484,9.205242580589925,9.451430952452316,8.08708705481602,5.869776905052347,6.641654412922427,2.805427661392826,2.4882529764954477,48,37,85,36.40590012151518,39.0396543518486,1,1,0,1.4,2.7,0.4858149053445768,0.47397777523665463,0.185,-0.637,-0.67,1.364,-0.772,0.317,-1.3,11,-2.634
3628,1757841636,685761,595340,1.6120558891633898,1.9596507237557597,8.5757513429811,8.734887730430426,8.375019287469682,8.731675944993054,8.553791581787362,9.293724827942121,6.174506205721671,7.461051721926688,2.478828292009149,4.082970553356751,31,37,68,39.44675130197765,40.14838003500401,0,0,1,2.5,1.5,0.4772539027142788,0.4856472599350117,-0.348,-0.159,-0.357,-0.74,-1.287,-1.604,1.0,-6,-0.702
3627,1757841900,685761,1142552,1.5880535175875499,1.9490884353840987,8.435524749435277,8.70827815482047,8.477960478882263,8.70782357569383,8.453642141910068,9.327739523270386,6.206878753939288,7.46386370397476,2.381618611012802,4.158457672070033,31,37,68,39.54687945213601,40.312819564989276,0,0,1,2.23,1.58,0.47679540106468843,0.47412367120674737,-0.361,-0.273,-0.23,-0.874,-1.257,-1.777,0.65,-6,-0.766
3626,1757841900,257583,380031,1.7280735690745048,2.0784074519686424,9.345695636114005,9.75489191766162,8.786777261555166,8.994414700938698,8.961883864465207,9.811790242657791,6.131813304000382,7.511820408260893,2.949020295329847,2.77326452402855,40,30,70,38.52725959132787,38.55538816232992,0,0,1,2.433,1.49,0.48992573924718263,0.49186033633358917,-0.35,-0.409,-0.208,-0.85,-1.38,0.176,0.943,10,-0.028
3625,1757842200,949902,1023520,2.2490772266092223,1.9381261077111238,9.029398715381488,9.566526027004496,9.474071416213242,9.095366871854699,9.708471461025065,9.914528971641206,7.420719358800734,7.35613333487571,4.173555925833186,2.9167824927093373,43,45,88,38.10789653457379,39.48343537114324,1,0,1,1.595,2.185,0.5277970707585932,0.4911454967096917,0.311,-0.537,0.379,-0.206,0.065,1.257,-0.59,-2,-1.376
3624,1757843100,750669,817602,1.9521723219465243,1.841837074339316,10.155651071444412,9.533155936738629,9.765299592914248,9.51523650867212,10.104339681574817,9.424123194030853,5.902925451343988,5.877502700915972,2.3001534541949513,3.2314642155408255,41,33,74,37.16165754997211,39.14710341910278,0,0,1,1.75,1.95,0.491413424943767,0.4910491114743963,0.11,0.622,0.25,0.68,0.025,-0.931,-0.2,8,-1.985
3623,1757843700,833974,394618,2.2805868739374455,2.231210370186929,9.952661734345897,9.47748304706237,9.272579624267467,8.974057373375292,9.523362079662293,9.6264687835163,6.11207087954871,6.571817317733379,3.2930001113435607,3.343518658345122,42,29,71,36.848660658173,36.5744417414357,0,0,1,1.8,1.905,0.49162152004427123,0.5227077854590826,0.049,0.475,0.299,-0.103,-0.46,-0.051,-0.105,13,0.274
3622,1757844000,700317,807871,1.9787334586779066,2.3222569778353153,9.15127950595045,9.76395378666287,9.819105962562855,9.506308972298642,9.199669972348149,9.723326531224979,5.956209075526987,7.20835888718011,2.4586667135708766,3.3149674570086947,12,33,45,37.70402102080613,36.41804434124571,0,0,0,0.0,0.0,0.5007752590431692,0.5072363662303346,-0.344,-0.613,0.313,-0.524,-1.252,-0.856,0.0,-21,1.286
3620,1757844600,1023520,949902,1.8616059170153252,2.239309399189281,9.583640244156472,9.067461873426046,9.052120108095261,9.337832023716066,9.878421965482838,9.79833618130194,7.065701910765144,7.561084642559183,2.801623447241512,4.166749746262597,47,45,92,39.2669409342753,38.652690095179565,1,1,0,1.33,3.0,0.4905259433260169,0.5273102802090088,-0.378,0.516,-0.286,0.08,-0.495,-1.365,-1.67,2,0.614
3618,1757845200,817959,755083,1.7453030733477237,1.7519609585635085,9.253549406821186,8.779281582382243,9.017207617217995,9.368773722980082,9.424004332225207,8.785390699731542,5.240545082685618,5.853535220429823,2.983306509852817,3.2873087477735945,33,21,54,36.767684582161344,38.92700252227366,0,0,0,1.433,2.546,0.518939231409033,0.48838141163089976,-0.007,0.474,-0.352,0.639,-0.613,-0.304,-1.113,12,-2.159
3617,1757845800,787184,735031,2.1576972350605623,2.170532274545146,9.83569891154666,9.381394687277336,8.815169297510128,9.453296714405125,9.136435543630197,9.718042695440365,7.447063088563695,6.609073945753923,3.840613049393482,3.452878330464083,39,28,67,38.95422885509242,37.45171821721645,0,0,1,1.75,1.95,0.4826299916009902,0.5140519592525257,-0.013,0.454,-0.638,-0.582,0.838,0.388,-0.2,11,1.503
3616,1757846100,893242,1162216,2.288845191433756,1.9607675117471945,9.67308050997652,9.267443497643727,9.520102413091443,8.617858756409051,9.346860258086332,8.91931897214206,6.099341928715369,7.606070841423326,2.460088545353161,3.1165262931942572,33,41,74,34.053867274281906,39.231320192612245,0,0,1,1.5,2.4,0.5263639784921288,0.4786564646959101,0.328,0.406,0.902,0.428,-1.507,-0.656,-0.9,-8,-5.177
3615,1757846400,985713,938693,1.7923553540436905,2.0853914511733733,9.11121684191596,10.119700244430048,9.23000630607421,9.399406422443345,9.599855530081422,9.40424550496124,6.894266737193877,5.897290903946765,3.5491012996642324,2.7913107774441133,22,33,55,40.68549018995072,35.97755297017609,0,0,0,0.0,0.0,0.4669764909731073,0.49983116524114624,-0.293,-1.008,-0.169,0.196,0.997,0.758,0.0,-11,4.708
3612,1757847000,757792,959873,2.1546164331602093,1.942832260151386,9.597638612999079,9.077869633137649,9.56645072217316,8.700328388774711,9.389919047870116,9.19759254148258,6.205540524764654,5.970975071507005,2.710685386767458,3.6725328760955276,27,42,69,36.49463984766005,36.27049945095846,0,0,1,2.58,1.41,0.5273972876781612,0.5293445872125996,0.212,0.52,0.866,0.192,0.235,-0.962,1.17,-15,0.224
3614,1757847000,394618,783169,2.261555296538065,2.0922178980384576,9.537578374852473,9.928568636220028,8.97508135583259,10.007085686011843,9.680683489319913,9.029455179346312,6.746602294210533,7.182767457040058,3.211546499113732,3.663551611256364,36,41,77,36.27547064728771,38.428839517894254,1,0,1,2.586,1.423,0.5238124073216146,0.5256540469391388,0.169,-0.391,-1.032,0.651,-0.436,-0.452,1.163,-5,-2.153
3613,1757847000,257583,380031,1.7780182582413393,2.1145483362068274,9.410655145746574,9.803719685598702,8.952217726464093,9.07306510482707,8.80631271403174,9.897602390008489,6.322972214945337,7.217239215766534,3.4614926434342324,2.66450905249302,40,49,89,39.09556016558157,38.023804312802355,1,1,0,2.388,1.516,0.4902211745481694,0.4920553432347753,-0.337,-0.393,-0.121,-1.091,-0.894,0.797,0.872,-9,1.072
3611,1757847900,1084329,695309,1.9242207700475293,1.9079942818516324,8.984422821714285,8.90068026663013,9.104572159944713,9.802405311725915,8.954214306219837,9.579762642146745,7.240084748105028,6.205092519829848,4.261112690290167,3.3954243170140073,38,39,77,41.25806621221225,37.48993015567998,1,0,1,1.712,1.968,0.4966479670895863,0.5207965957362168,0.016,0.084,-0.698,-0.626,1.035,0.866,-0.256,-1,3.768
3610,1757848200,907474,636503,2.1394442585695583,2.2306444698842993,9.018517767133124,9.723738842396779,9.584250888081122,9.199440939081962,9.418203369907106,9.682883216534075,6.545163963928467,7.26416952945866,4.059947001825044,2.894730864595621,24,33,57,38.13207484621873,37.379867754080635,0,0,0,1.685,1.99,0.4976924723348676,0.507582976049364,-0.091,-0.705,0.385,-0.265,-0.719,1.165,-0.305,-9,0.752
3609,1757848800,817959,783169,1.7945068744462402,2.010170137107896,9.361253351768463,9.774507120655096,8.820454377113844,9.810729384065523,9.485808083969635,9.028300074270765,5.427190373762987,6.901090301095852,3.3761180196960994,3.5198829202280795,40,44,84,37.3258145991521,38.21594384994677,1,0,1,2.561,1.428,0.5188653673726256,0.5253085809123752,-0.216,-0.413,-0.99,0.458,-1.474,-0.144,1.133,-4,-0.89
3608,1757850000,757792,636503,2.1093373012832495,2.221595576398166,9.65263324529214,9.616878172027114,9.34815826668989,9.191616256290164,9.45305955554896,9.734557767796286,6.1582643672147075,7.410737674045596,2.604383867423534,3.134259391501833,33,41,74,36.74975232638921,37.75729519493585,0,0,1,2.435,1.46,0.5268829072809774,0.5075352543349566,-0.112,0.036,0.157,-0.281,-1.252,-0.53,0.975,-8,-1.008
3607,1757850300,816200,678101,1.999150524300735,2.063302260250372,9.323062860587449,9.209853845120355,9.309937357003502,9.148920965160645,9.170412769951673,9.088425563557665,6.725571264441813,5.9130307569002944,2.940333247899875,3.035601120258469,20,33,53,37.72062423729201,37.07161980289122,0,0,0,1.935,1.737,0.4984086994205988,0.49827604585746843,-0.064,0.113,0.161,0.082,0.813,-0.095,0.198,-13,0.649
