,Date,Player1,Player2,Sets_P1,Sets_P2,Total_P1,Total_P2,Total_Score,Total_Allowed_P1,Total_Allowed_P2,Over_74,pythagorean_P1,pythagorean_P2,D_Sets,D_Total,D_Total_Allowed
2789,2022-07-23 18:35:00,Regner M.,Vrabec J.,2.9060971036468,1.9457395020367014,37.24844540974891,33.309441169080735,70.0,32.58414193223432,35.43797834910264,False,0.5383387583977598,0.5086835980868288,0.96,3.939,-2.854
2790,2022-07-23 19:00:00,Pusch F.,Kopecky F.,2.4650701723720725,2.4978932735792725,42.1831479512383,42.25492504297794,88.0,33.39023382319691,39.31656829316238,True,0.4656448979976418,0.5415453660349261,-0.033,-0.072,-5.926
2791,2022-07-23 19:00:00,Velky Jr. D.,Przybyla J.,2.9521367521367523,0.9032258064516129,44.59438339438339,24.322580645161292,100.0,37.183394383394386,37.70967741935484,True,0.5712177757140061,0.429940051541499,2.049,20.272,-0.526
2792,2022-07-23 19:00:00,Vidourek J.,Zahradka Z.,0.778280200023726,3.0,33.011554708725875,40.87901355145892,58.0,39.68536853917943,34.14357221340496,False,0.4394956678828924,0.6540296867429208,-2.222,-7.867,5.542
2793,2022-07-23 19:00:00,Vrabec J.,Tonar L.,2.472869751263815,2.2108390994470932,41.15472058819361,45.42429287026105,74.0,37.7189891756135,44.24680514749773,False,0.511782848625449,0.48293375560480756,0.262,-4.27,-6.528
2794,2022-07-23 19:30:00,Adam O.,Pokorny R.,2.8901960784313725,1.6980832621169577,41.917647058823526,35.48943962886094,53.0,34.5843137254902,35.167012574777196,False,0.5507107710923497,0.5028683164886631,1.192,6.428,-0.583
2795,2022-07-23 19:30:00,Brozik K.,Mecl J.,0.9751952802279664,1.4708826761079232,28.950932707280977,35.75363203516054,56.0,39.89147982144385,39.362104749114884,False,0.4676879611466952,0.4269170104861449,-0.496,-6.803,0.529
2796,2022-07-23 19:30:00,Kantor L.,Machander D.,1.5015820563782487,1.9471624266144814,34.44084605222023,31.83365949119374,70.0,42.604523277552325,25.315068493150687,False,0.48636020147380504,0.4709024738588552,-0.446,2.607,17.289
2797,2022-07-23 19:30:00,Novak K.,Regner M.,1.7148333571058076,2.453048551822988,38.697855983579394,40.12422270487707,75.0,43.343201550043375,42.29207096612598,True,0.537272122162481,0.5343326261878788,-0.738,-1.426,1.051
2801,2022-07-23 20:00:00,Tonar L.,Regner M.,2.1054195496744565,1.2265242759109363,46.212146435497395,36.06211135243669,52.0,47.123402575088384,40.146035483062015,False,0.48244816546988295,0.531730396263347,0.879,10.15,6.977
2800,2022-07-23 20:00:00,Pokorny R.,Adam O.,1.3490203259476286,1.442270058708415,36.744796435329306,31.939334637964777,54.0,38.583714826344384,33.79060665362035,False,0.4991176477012565,0.532506928699288,-0.093,4.805,4.793
2798,2022-07-23 20:00:00,Kantor L.,Przybyla J.,2.2507910505172926,1.4603174603174602,39.720423183453775,38.38095238095238,102.0,47.30226177877968,41.41269841269841,True,0.48378879639320244,0.4568617910355834,0.79,1.339,5.89
2799,2022-07-23 20:00:00,Mecl J.,Brozik K.,1.7354574864188488,0.9875976401139832,40.377098211560764,29.47546635364049,91.0,44.1813465177318,40.945739910721926,True,0.43022749431722884,0.4659108161849422,0.748,10.902,3.236
2802,2022-07-23 20:30:00,Kopecky F.,Pusch F.,2.7489466517535837,2.7325350861899285,42.12746251389161,45.59157397566875,79.0,34.6582838689258,39.19511691168293,True,0.5455460470970704,0.46823998810851836,0.016,-3.464,-4.537
2803,2022-07-23 20:30:00,Machander D.,Velky Jr. D.,2.474095796676442,1.9759492125503602,38.423264907135874,41.796850201440606,74.0,32.16422287390029,41.09217433768771,False,0.48253802201854545,0.5603253642026389,0.498,-3.374,-8.928
2804,2022-07-23 20:30:00,Vidourek J.,Zahradka Z.,1.889140101046432,3.0,37.50577735854851,36.93926631264115,57.0,38.8426842688049,28.071415491668194,False,0.44332100122538276,0.6554444281865972,-1.111,0.567,10.771
2805,2022-07-23 20:30:00,Vrabec J.,Novak K.,2.7364348756932735,2.3574166788521302,39.57736029372955,44.34892799442118,89.0,34.85949458714097,45.1716007758731,True,0.5136653558670826,0.5368812125120086,0.379,-4.772,-10.312
2806,2022-07-23 21:00:00,Polreich T.,Nohejl V.,2.3694749694749695,2.36619159520249,35.0034188034188,45.759636219367046,56.0,28.398290598290597,41.35377056184576,False,0.5555529941587019,0.5650415119079306,0.003,-10.756,-12.955
2807,2022-07-23 21:00:00,Svoboda P.,Bacovsky D.,2.9869933097346566,0.14285714285714285,40.01248669922035,20.857142857142858,65.0,30.95772432273014,34.0,False,0.5263669173998237,0.3468101535268836,2.844,19.155,-3.042
2808,2022-07-23 21:00:00,Vanous J.,Balusek Z.,2.364435759648266,2.093841642228739,36.51001465559355,40.012707722385144,53.0,38.10552027357108,38.85532746823069,False,0.4781720262464078,0.5,0.271,-3.503,-0.75
2809,2022-07-23 21:00:00,Vojtech P.,Plachy J.,0.7518319491939424,2.260009487919861,30.55837811431363,42.97856914679749,80.0,38.10063507572057,48.42455258002667,True,0.4282839595206399,0.5118763208045753,-1.508,-12.42,-10.324
2810,2022-07-23 21:30:00,Adam O.,Vaclavek J.,0.7204301075268817,2.4645669291338583,25.963831867057674,35.503937007874015,48.0,33.39491691104595,25.559055118110237,False,0.5145209449382206,0.5549218346933465,-1.744,-9.54,7.836
2811,2022-07-23 21:30:00,Andrle T.,Stolfa J.,2.0274944829835566,2.845795521874151,32.836074516438515,44.448310262918774,80.0,32.001998905179796,37.66390659268285,True,0.4825830094456638,0.4932851431874541,-0.818,-11.612,-5.662
2813,2022-07-23 21:30:00,Kolenic T.,Vrabec D.,2.9181200489020536,2.318984662279258,43.22957258356249,47.31784561750063,89.0,39.741144849798246,47.50958148404332,True,0.5098040906774809,0.45533812485927516,0.599,-4.088,-7.768
2815,2022-07-23 22:00:00,Balusek Z.,Hudeczek R.,2.54714215925745,1.8235294117647058,36.50464093795799,39.4,75.0,28.922813873961896,45.266666666666666,True,0.51612957492651,0.48206422274129584,0.724,-2.895,-16.344
2817,2022-07-23 22:00:00,Plachy J.,Andrle T.,1.1300047439599306,2.5137477052189876,32.98928457339875,38.41804258159884,48.0,40.712276290013335,34.50100183582481,False,0.509743755449015,0.4881866211071754,-1.384,-5.429,6.211
2814,2022-07-23 22:00:00,Bacovsky D.,Adam O.,0.6,1.860771861260381,26.8,29.983878847093308,86.0,38.266666666666666,26.69418661455789,True,0.3558043016975445,0.5293466949033232,-1.261,-3.184,11.572
2816,2022-07-23 22:00:00,Nohejl V.,Kolenic T.,2.6831006332494085,2.4590600243441436,50.37988860914015,44.614786292103766,71.0,48.176989394979785,46.370572426442656,False,0.5594603399105348,0.5067719134958999,0.224,5.765,1.806
2819,2022-07-23 22:30:00,Stolfa J.,Vojtech P.,2.9228977609370754,0.8759462759462759,38.72415513145938,33.77997557997558,81.0,27.831953296341425,41.051037851037854,True,0.49705632412303413,0.4276751449653645,2.047,4.944,-13.219
2820,2022-07-23 22:30:00,Vaclavek J.,Svoboda P.,2.7333333333333334,2.493496596037936,40.27058823529412,41.506243527679864,76.0,34.31372549019608,37.978862998350024,True,0.5499574630802252,0.524092286279471,0.24,-1.236,-3.665
2821,2022-07-23 22:30:00,Vrabec D.,Polreich T.,2.6594923336766088,2.6847759736295935,43.65892278148922,34.00158710780124,62.0,43.254790710321,25.69881577340984,False,0.4574630122283475,0.5621148577775821,-0.025,9.657,17.556
2822,2022-07-23 23:00:00,Polreich T.,Kolenic T.,2.8423976072758346,2.229530012145351,33.500762986022096,43.30739314589968,87.0,24.349325520356466,46.68528621325797,True,0.5679033309410507,0.5047182674926376,0.613,-9.807,-22.336
2823,2022-07-23 23:00:00,Svoboda P.,Adam O.,2.7467483131139465,2.4305250305250303,40.753121718950375,31.49230769230769,83.0,31.489431112374728,20.845665445665446,True,0.5305218510011267,0.5468266459161295,0.316,9.261,10.644
2824,2022-07-23 23:00:00,Vanous J.,Hudeczek R.,2.0910755707483824,2.4129158512720155,32.877060188011235,39.70058708414873,86.0,28.525210596996704,37.11741682974559,True,0.4866026680132479,0.4975000146123045,-0.322,-6.824,-8.592
2825,2022-07-23 23:00:00,Vojtech P.,Andrle T.,0.9379807105359541,2.7568739685411305,35.390184348675376,40.209022144805026,69.0,42.02563789525089,36.25050175213897,False,0.42799529385681223,0.491309976079746,-1.819,-4.819,5.775
2828,2022-07-23 23:30:00,Nohejl V.,Vrabec D.,1.3415400813299663,2.8297461674725493,36.689839857787,45.32946139696785,87.0,40.58843680142823,42.62739535282327,True,0.5501411286830135,0.4612974655741512,-1.488,-8.64,-2.039
2826,2022-07-23 23:30:00,Bacovsky D.,Vaclavek J.,0.8064516129032258,1.3639921722113504,25.870967741935484,27.610567514677104,86.0,39.16129032258065,33.65557729941292,True,0.3436295226407552,0.5210741888935188,-0.558,-1.74,5.506
2829,2022-07-23 23:30:00,Plachy J.,Stolfa J.,2.0650023719799653,1.9614488804685377,37.994642286699374,38.3620775657297,67.0,38.85613814500667,34.91597664817072,False,0.5107497459629928,0.49615753337208696,0.104,-0.367,3.94
2833,2022-07-24 00:00:00,Vrabec D.,Nohejl V.,1.9148730820321909,1.170769389226491,34.16473067768799,33.844909076343825,72.0,40.81369767303336,40.29421727835571,False,0.4558462477614885,0.5417602354372885,0.744,0.32,0.519
2832,2022-07-24 00:00:00,Vanous J.,Balusek Z.,1.54550448635781,1.1366133561225735,33.93859488494171,31.125503601513856,58.0,33.26289446377342,35.98156513246246,False,0.4848866117369991,0.4940457505747035,0.409,2.813,-2.719
2831,2022-07-24 00:00:00,Plachy J.,Vojtech P.,1.0325011859899826,0.9689922480620154,26.497321143349687,35.69511078557041,101.0,35.928069072503334,43.51290972349386,True,0.5071586757032835,0.42583011282608063,0.064,-9.198,-7.585
2830,2022-07-24 00:00:00,Bacovsky D.,Vaclavek J.,1.4126984126984128,1.1818181818181819,32.53968253968254,31.3088954056696,86.0,43.142857142857146,37.33137829912023,True,0.3585191669240488,0.5113260137022466,0.231,1.231,5.811
2834,2022-07-24 00:30:00,Adam O.,Svoboda P.,2.715297277499695,2.8733741603307177,39.24710047613234,40.87656086315396,67.0,29.923940910755707,33.24471560849892,False,0.5502830651969832,0.532131421137693,-0.158,-1.629,-3.321
2835,2022-07-24 00:30:00,Andrle T.,Stolfa J.,2.8784370132534534,2.480724440234269,36.6045102130199,41.681038782864846,100.0,25.625248342811666,35.457988324085356,True,0.5024047176129735,0.4983538977719392,0.398,-5.077,-9.833
2837,2022-07-24 00:30:00,Polreich T.,Kolenic T.,2.9212012085329753,2.614765006095099,36.25046540726951,41.65369657285358,56.0,23.674642170476393,38.84264310617248,False,0.5778798704684699,0.5077657656732754,0.306,-5.403,-15.168
2838,2022-07-24 01:00:00,Moravek J.,Hisler P.,1.3223826089678898,1.9419195128303748,39.47249614799392,42.84505620541072,83.0,45.22769075801738,46.410517898986186,True,0.4728136642668368,0.4816972220330844,-0.62,-3.373,-1.183
2839,2022-07-24 01:10:00,Kliuchuk R.,Holik T.,2.3096906835534026,2.275489019787621,35.40075866696259,41.94838011287338,95.0,35.69726055908281,42.585639155635675,True,0.5056176392635361,0.49130916294079796,0.034,-6.548,-6.888
2840,2022-07-24 01:30:00,Mazanek S.,Vrabec D.,1.9907378973730037,1.9574365410557357,42.19702567486892,37.08236534156126,80.0,46.53022676511147,43.9068488393974,True,0.45886003149710214,0.4547509230238342,0.033,5.115,2.623
2841,2022-07-24 01:40:00,Belonoznik A.,Kowalik M.,1.3091647993522644,0.3417525841700517,29.740145652311522,19.906671952964196,99.0,41.46625309780277,32.53594602675783,True,0.5213196011047786,0.4887050516120408,0.967,9.833,8.93
2842,2022-07-24 02:00:00,Hisler P.,Havel L.,1.9709597564692791,1.752454608578206,48.92252811402553,39.023321434004636,68.0,50.70525895749267,45.00034252990508,False,0.48258794107474146,0.527070238184365,0.219,9.899,5.705
2843,2022-07-24 02:10:00,Holik T.,Batog T.,2.6377445098944694,2.7236159433559175,40.474190056434004,44.36147225782824,55.0,40.29281957781367,35.67557834340475,False,0.49181520932308986,0.5248454120948667,-0.086,-3.887,4.617
2844,2022-07-24 02:30:00,Kliuchuk R.,Belonoznik A.,2.154845341776701,2.154582450066951,39.200379333481294,40.37007345974883,92.0,41.3486302795414,45.23312677342455,True,0.5048320333014815,0.5211530351050729,0.0,-1.17,-3.884
2845,2022-07-24 02:30:00,Moravek J.,Mazanek S.,2.161191307608751,1.9953689531030208,36.73624806380364,42.09851274348521,95.0,34.61384533946904,49.26511599074935,True,0.47797243249151483,0.45558722623289255,0.166,-5.362,-14.651
2847,2022-07-24 03:00:00,Havel L.,Vrabec D.,1.3762273042890174,2.4787182707706084,35.51166071700152,37.04118267076145,93.0,43.5001712649522,39.453424417624916,True,0.5234946023992774,0.45686803937629383,-1.102,-1.53,4.047
2846,2022-07-24 03:00:00,Batog T.,Kowalik M.,2.8618121890926846,1.1708762920910585,38.68056276131474,29.453335976551557,96.0,28.337565233314006,38.267973013420615,True,0.5328913396853039,0.4874234329679849,1.691,9.227,-9.93
2848,2022-07-24 03:30:00,Hisler P.,Mazanek S.,2.4854798787138237,1.4976842392369458,46.46126405472054,39.04925491774317,88.0,44.85262947329565,46.6325567400726,True,0.4851567744109221,0.45336720650426204,0.988,7.412,-1.78
2849,2022-07-24 03:30:00,Holik T.,Belonoznik A.,2.3188722549469447,2.577291237631179,44.23709502822042,45.68503688827267,80.0,43.646409788909885,46.6165634279419,True,0.4923399552656036,0.5214920132893119,-0.258,-1.448,-2.97
2850,2022-07-24 04:00:00,Kowalik M.,Kliuchuk R.,1.5854381460470375,2.5774226708883505,38.726667988309515,43.10018966674065,99.0,44.63398650673347,44.6743151397707,True,0.4869128598458841,0.5045774533799174,-0.992,-4.374,-0.04
2851,2022-07-24 04:00:00,Vrabec D.,Moravek J.,2.7393591354459894,2.0805956536542545,40.52059133619084,37.86812403401011,98.0,37.726712208410426,39.306922678476056,True,0.46120518683736933,0.47670243571107296,0.659,2.652,-1.58
2852,2022-07-24 04:30:00,Belonoznik A.,Batog T.,2.2886456145144347,1.4308842603189136,44.84251843158183,29.84014648661021,67.0,47.30828172427836,31.16882581826505,False,0.5186859719669275,0.5219501005029816,0.858,15.002,16.139
2853,2022-07-24 04:30:00,Mazanek S.,Havel L.,1.7488421794991922,2.188113652144601,41.02462792983721,37.755830358501015,91.0,49.316279009885555,35.75008563247522,True,0.45124714597048654,0.5264377552164444,-0.439,3.269,13.566
2854,2022-07-24 05:00:00,Kowalik M.,Holik T.,1.7927190730238958,2.659436127473627,41.86333399416046,39.11854751410789,62.0,47.81699325337252,32.323204894449795,False,0.4855173538466856,0.4960945679035741,-0.867,2.745,15.494
2855,2022-07-24 05:00:00,Vrabec D.,Hisler P.,2.3696795676799582,1.7427399390110467,42.76029566835616,37.23063202306192,52.0,42.863356104803195,42.426314735517984,False,0.4615420437767488,0.4810229931653286,0.627,5.53,0.437
2856,2022-07-24 05:30:00,Batog T.,Kliuchuk R.,2.215448115906646,2.7887113354441753,40.42015396235628,45.55009483337032,69.0,38.0844656712774,44.33715756988535,False,0.5244588115723215,0.5051674788927124,-0.573,-5.13,-6.253
2857,2022-07-24 05:30:00,Havel L.,Moravek J.,2.5940568260723236,2.5402978272552583,42.8779151792508,44.93406202358572,47.0,40.37504281623787,41.15346134095775,False,0.5265245091730459,0.4813326181599303,0.054,-2.056,-0.778
2858,2022-07-24 06:00:00,Belonoznik A.,Kowalik M.,2.644322809907219,1.896359536512042,44.92125921637758,45.93166699708393,53.0,41.15414081628725,48.4084966266868,False,0.5223493966819087,0.48626719454336176,0.748,-1.01,-7.254
2859,2022-07-24 06:00:00,Mazanek S.,Havel L.,2.3744211643244224,2.2970284130361533,43.01231420186927,46.4389575896255,95.0,46.15813912846316,40.68752140811895,True,0.45450991798552687,0.5282498285523517,0.077,-3.427,5.471
2861,2022-07-24 06:30:00,Vrabec D.,Moravek J.,2.684839783858324,2.2701489135018313,47.38014783444699,45.46703101204104,66.0,44.431678052492884,46.576730673004285,False,0.4650063852721567,0.4797781475309293,0.415,1.913,-2.145
2860,2022-07-24 06:30:00,Kliuchuk R.,Batog T.,2.8943556677220874,2.607725554372995,47.27504741668516,39.21007236508318,100.0,47.168578784942675,33.54221550832942,True,0.504912201243782,0.5291170040899171,0.287,8.065,13.626
2865,2022-07-24 09:00:00,Trojan F.,Samko S.,2.487542745481192,2.2355322778390403,35.10210063507572,39.10779995383127,102.0,29.398632144601855,43.700796741852905,True,0.49149459940501217,0.4890711868819659,0.252,-4.006,-14.302
2864,2022-07-24 09:00:00,Pusch F.,Louda J.,2.3662675430922993,2.2304171078048727,43.79578698782131,38.27673049703088,77.0,42.59755845586622,39.40889826016915,True,0.46792565649025436,0.46706370446377327,0.136,5.519,3.189
2862,2022-07-24 09:00:00,Babinek J.,Sokol M.,1.8571428571428572,2.4488188976377954,35.57142857142857,39.44881889763779,83.0,35.714285714285715,34.0,True,0.549346554826378,0.5,-0.592,-3.877,1.714
2863,2022-07-24 09:00:00,Henzel M.,Zeman K.,1.0,2.8095238095238093,25.571428571428573,40.38095238095238,89.0,40.285714285714285,33.61904761904762,True,0.31755729430553165,0.5486657057169133,-1.81,-14.81,6.667
2869,2022-07-24 09:30:00,Volhejn J.,Hudec S.,2.0547409579667644,1.4604490352212232,33.54545454545455,36.0975378868029,82.0,30.533724340175954,44.10316659249861,True,0.4616698643427662,0.5542948682331887,0.594,-2.552,-13.569
2868,2022-07-24 09:30:00,Regner Mic.,Mecl J.,2.2547152536165536,2.3677480391857664,40.87908197521821,36.688436536759546,85.0,41.40432155282915,33.59035004730369,True,0.4755919062759845,0.4428760130677021,-0.113,4.191,7.814
2866,2022-07-24 09:30:00,Baros K.,Urbaniec R.,2.482657547630679,1.678065461651197,34.65217391304348,39.12945774303859,74.0,27.726917440156328,46.38251099169516,False,0.5488324586350722,0.5054657971040836,0.805,-4.477,-18.656
2867,2022-07-24 09:30:00,Buzek J.,Sulava L.,0.5905511811023622,2.814582802603579,26.708661417322833,38.3003430724553,90.0,32.83464566929134,30.282117996468305,True,0.48028734145815866,0.48515287478411495,-2.224,-11.592,2.553
2870,2022-07-24 10:00:00,Louda J.,Regner Mic.,1.615208553759197,2.627368999298074,36.63836524813398,36.93942075869015,74.0,42.70444913085188,31.701864680928985,False,0.4642951144881619,0.4852574507102917,-1.012,-0.301,11.003
2871,2022-07-24 10:00:00,Samko S.,Buzek J.,1.11776613865927,0.796078431372549,32.55389997538968,30.870588235294118,88.0,39.35039836991355,37.43529411764706,True,0.4859256851674768,0.4712699022128673,0.322,1.683,1.915
2872,2022-07-24 10:00:00,Sokol M.,Volhejn J.,2.7254901960784315,2.5276013678553984,41.733333333333334,41.77674645823156,75.0,44.03921568627451,39.27112848070347,True,0.4860543666056837,0.46832726225673554,0.198,-0.043,4.768
2873,2022-07-24 10:00:00,Zeman K.,Baros K.,2.905511811023622,2.7413919413919414,43.21259842519685,36.82661782661783,104.0,36.330708661417326,30.364102564102563,True,0.5527142599356892,0.5509273574997784,0.164,6.386,5.967
2874,2022-07-24 10:30:00,Hudec S.,Babinek J.,1.2302245038881603,2.466666666666667,34.54876885108762,42.733333333333334,89.0,43.55158326337238,39.6,True,0.5469943909561231,0.55231760024739,-1.236,-8.185,3.952
2875,2022-07-24 10:30:00,Mecl J.,Pusch F.,2.68387884336614,2.6831337715473023,41.84429694056611,43.39789349390921,94.0,38.79525444419013,39.29877922792111,True,0.4499694325742702,0.4710936724190847,0.001,-1.554,-0.504
2876,2022-07-24 10:30:00,Sulava L.,Trojan F.,1.9072913472230046,2.2437118437118437,37.15017146767208,40.05225885225885,83.0,37.64105943686124,41.2021978021978,True,0.48097792085637714,0.48387583777384846,-0.336,-2.902,-3.561
2877,2022-07-24 10:30:00,Urbaniec R.,Henzel M.,0.8388278388278388,1.5333333333333334,27.561904761904763,33.266666666666666,82.0,39.68962148962149,42.266666666666666,True,0.48760900318131684,0.3573327736892575,-0.695,-5.705,-2.577
2878,2022-07-24 11:00:00,Babinek J.,Volhejn J.,2.7419354838709675,2.763858363858364,43.38709677419355,42.88864468864469,90.0,39.29032258064516,38.63540903540903,True,0.5528711124035907,0.4771113341721761,-0.022,0.498,0.655
2879,2022-07-24 11:00:00,Henzel M.,Baros K.,2.2903225806451615,1.8705896715907704,37.25806451612903,35.91319741179343,79.0,45.225806451612904,34.68257843975095,True,0.37402570082909636,0.5435803619702062,0.42,1.345,10.543
2880,2022-07-24 11:00:00,Pusch F.,Regner Mic.,2.8415668857739393,2.3136797131303886,43.19894674695424,40.469764248111694,75.0,36.649389613955734,36.35100328068971,True,0.474703953000171,0.4884191744053004,0.528,2.729,0.298
2881,2022-07-24 11:00:00,Trojan F.,Buzek J.,2.1218410450494445,1.9001956947162426,44.02661457697473,37.94911937377691,58.0,47.6018801123184,41.22504892367906,False,0.4798450185210529,0.47536265492912,0.222,6.077,6.377
2885,2022-07-24 11:30:00,Zeman K.,Urbaniec R.,2.450980392156863,1.919545842998413,45.615686274509805,33.281650592113294,53.0,38.674509803921566,37.3445244780857,False,0.5553382462580887,0.4923754145704329,0.531,12.334,1.33
2884,2022-07-24 11:30:00,Sokol M.,Hudec S.,1.8610567514677103,1.1151122485134675,40.36399217221135,36.274384476971164,90.0,44.019569471624266,43.77579163836812,True,0.48143359412255765,0.5420714658155302,0.746,4.09,0.244
2883,2022-07-24 11:30:00,Samko S.,Sulava L.,2.0588830694391955,1.953645674992969,43.27694998894317,41.0750858508076,78.0,43.675199185460244,41.32052982808739,True,0.4886870344657759,0.48194290380998106,0.105,2.202,2.355
2882,2022-07-24 11:30:00,Louda J.,Mecl J.,1.3076042768437885,2.8419406275987824,35.31918262391341,41.42214524952125,63.0,42.852224565443144,41.397647076775186,False,0.46230106466594584,0.4512275287958649,-1.534,-6.103,1.455
2886,2022-07-24 12:05:00,Regner Mic.,Louda J.,2.6568424746892907,1.1538021384129418,41.23488796148652,33.659591311860105,70.0,34.17548504245791,42.42611228269677,False,0.49589692558815385,0.46005092035853434,1.503,7.575,-8.251
2887,2022-07-24 12:05:00,Sulava L.,Buzek J.,1.4768228303912703,1.9501466275659824,42.03754293974553,38.47507331378299,91.0,40.66026490420498,45.116324535679375,True,0.4842278089355581,0.46567767546983746,-0.473,3.562,-4.456
2888,2022-07-24 12:10:00,Sokol M.,Hudec S.,1.4301075268817205,1.5575561308496615,38.68035190615836,39.63719228859532,93.0,41.006842619745846,44.88789583575571,True,0.4820201811145129,0.5388026362973848,-0.127,-0.957,-3.881
2889,2022-07-24 12:10:00,Zeman K.,Baros K.,2.7260273972602738,1.9352987853262529,49.31506849315068,43.457059146676436,71.0,44.84931506849315,43.841848257339926,False,0.5501026916484342,0.5378679954851012,0.791,5.858,1.007
2890,2022-07-24 12:30:00,Mecl J.,Pusch F.,2.920970615274869,2.420783442886587,45.21108707842666,44.09947337347794,81.0,43.198830409356724,42.82469480698349,True,0.45757937711442165,0.47427581908492494,0.5,1.112,0.374
2891,2022-07-24 12:30:00,Trojan F.,Samko S.,2.5609473234450344,2.529441534746988,42.01318439846182,46.138474994638145,116.0,45.30079960935116,41.33759959259406,True,0.4788119920105144,0.49259575537755,0.032,-4.125,3.963
2892,2022-07-24 12:30:00,Urbaniec R.,Henzel M.,2.4598058963559786,2.142857142857143,38.14112189464689,38.142857142857146,77.0,38.17231276323018,44.095238095238095,True,0.49648756451857545,0.3884661060179325,0.317,-0.002,-5.923
2893,2022-07-24 12:45:00,Babinek J.,Volhejn J.,2.873015873015873,2.881943596630448,44.714285714285715,40.44402392870224,71.0,41.17460317460318,37.81760468807227,False,0.548841156802633,0.4797562554895594,-0.009,4.27,3.357
2894,2022-07-24 13:00:00,Kolenic T.,Kasinski Z.,2.3073825030386037,2.662323677135241,38.82684828634452,41.478209860501394,66.0,44.921321553263155,37.481016709581255,False,0.5023908046889902,0.4816579106945608,-0.355,-2.651,7.44
2895,2022-07-24 13:00:00,Marsalek P.,Szotek D.,2.8983878847093307,1.5714285714285714,43.017586712261846,35.0,77.0,33.745481191988276,43.57142857142857,True,0.5506456528000403,0.43351750747343504,1.327,8.018,-9.826
2896,2022-07-24 13:10:00,Mastera M.,Konvalinka O.,0.8695177873188092,2.574987787005374,31.120190792681207,40.63361016121153,77.0,35.33069198824981,37.03468490473864,True,0.5073274483743742,0.490067261616334,-1.705,-9.513,-1.704
2897,2022-07-24 13:10:00,Vanek J.,Anton P.,2.749801623634255,0.7795275590551181,39.8320820362571,34.69291338582677,52.0,31.46249160715376,39.59842519685039,False,0.5786593962415275,0.4197540317177352,1.97,5.139,-8.136
2900,2022-07-24 13:30:00,Pikous M.,Korp Jr. P.,2.811697266555649,1.4485675877278703,47.473314958179216,35.47593389759798,65.0,44.487961031084566,43.64930425228415,False,0.5079370136497782,0.4676050469413725,1.363,11.997,0.839
2899,2022-07-24 13:30:00,Nohejl V.,Hruska V. sr,2.085386439106825,2.7938902963261496,40.422467083868185,38.9684999535036,100.0,40.147108358589854,34.77346624161716,True,0.5436107819160024,0.45698604998931885,-0.709,1.454,5.374
2898,2022-07-24 13:30:00,Kolonicny P.,Vrtal O.,2.857142857142857,1.8095238095238095,38.57142857142857,38.142857142857146,55.0,31.714285714285715,38.87301587301587,False,0.5694373290395826,0.4227475001855107,1.048,0.429,-7.159
2901,2022-07-24 13:35:00,Babinek J.,Zivny P.,2.937007874015748,1.0453492940875782,44.85826771653543,31.90892757006672,77.0,43.10236220472441,38.47725478078758,True,0.5412362928553394,0.47744203512397715,1.892,12.949,4.625
2902,2022-07-24 14:00:00,Anton P.,Pikous M.,1.8941176470588235,1.9058486332778117,43.38039215686275,42.73665747908954,71.0,43.31372549019608,41.74398051554224,False,0.44131203885938713,0.5074908349379772,-0.012,0.644,1.57
2903,2022-07-24 14:00:00,Kasinski Z.,Nohejl V.,1.331161838412653,1.5426927020003338,32.73910492923333,37.71123095629783,114.0,35.740508354588,38.57355267863529,True,0.4782239514397674,0.5404350917013375,-0.212,-4.972,-2.833
2904,2022-07-24 14:00:00,Konvalinka O.,Babinek J.,2.2874236874236873,2.9686274509803923,41.817094017094014,42.92156862745098,95.0,43.01880341880342,36.52549019607843,True,0.48510081425270374,0.5521924586647445,-0.681,-1.104,6.493
2905,2022-07-24 14:00:00,Szotek D.,Kolonicny P.,2.3333333333333335,2.4,37.13333333333333,39.333333333333336,74.0,38.46666666666667,40.4,False,0.46416080395175424,0.5264617479863568,-0.067,-2.2,-1.933
2906,2022-07-24 14:30:00,Hruska V. sr,Kolenic T.,1.8969451481630746,1.1536912515025133,36.4842499767518,30.913424143057103,86.0,37.38673312080857,38.960660776544835,True,0.45642008534382433,0.4989963446383576,0.743,5.571,-1.574
2907,2022-07-24 14:30:00,Korp Jr. P.,Vanek J.,1.2242837938638842,2.3748893704031495,34.73796694879883,43.4161503952147,52.0,42.824652126141885,40.231513412884915,False,0.46614747185153754,0.5700599484585009,-1.151,-8.678,2.593
2908,2022-07-24 14:30:00,Vrtal O.,Marsalek P.,0.8976377952755905,2.9492063492063494,33.031496062992126,45.00927960927961,75.0,37.425196850393704,38.373870573870576,True,0.4180219871954012,0.5496020896736045,-2.052,-11.978,-0.949
2909,2022-07-24 14:30:00,Zivny P.,Mastera M.,1.522675557471385,1.934758897627737,42.954484852761944,42.06009543709492,87.0,41.23863265730411,42.66534602144862,True,0.4849241023358272,0.508334478747965,-0.412,0.894,-1.427
2913,2022-07-24 15:00:00,Vanek J.,Pikous M.,1.1874265659571221,2.4529243166389096,31.20788891432059,40.86832873954476,81.0,36.6157015335317,33.87199025777107,True,0.5556600515806712,0.5107635394403834,-1.265,-9.66,2.744
